chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.4223949,0.08900102,0.08537191,0.0019425962,1451.3483667349515,502033.65847208834,1877.145532163523,325826.5303678014,3199.8829234730115,3522639.6750206174,0.057206587357954544,0.0018575293712379524,-8.950686e-05,0.0035646078,2.2561668e-05,0.0033880454,123.046875,-239.48671,6688.395,130.22688,894.2304,0.927879,636.8186,43.560062,202.54015,13.650613,137.7416,23.140347,74.03391,-11.221575,159.5841,7.467432,72.37131,-6.093668,55.790462,3.757534,167.08408,-4.6334743,52.579662,9.9431505,100.159744,-9.42749,44.730137,4.9013963,71.155815,-6.923755,54.919163,-0.11419244,88.76195,-11.782513,56.555984,-2.0003366,64.00217,4.4534945,55.107,2.5409043,60.88059
0.3920672,0.09702546,0.094223626,0.003147546,1412.5475229665308,300661.5819599724,2039.2865002148012,259192.41533486752,3137.4855735085225,3625648.766737585,0.04287997159090909,0.0004970298325719912,-8.163967e-05,0.004074885,-6.358808e-05,0.00440118,129.19921875,-244.58281,10651.1045,123.09109,498.12607,12.075761,1137.1962,30.492424,51.11598,20.216583,167.41841,25.301481,161.6452,-5.195087,234.4876,21.735777,202.52211,-6.9483275,100.92437,13.495121,151.82037,-10.304443,68.98583,6.6113477,48.443188,-10.624673,86.013855,0.10565751,45.952408,-6.749712,67.46326,1.4444937,74.975075,-9.543686,115.5967,1.1615167,49.596764,-4.5349317,75.006966,-0.28664237,89.030525
0.33051774,0.09676703,0.113331795,0.0015626536,1433.9490821593945,263462.2733448804,2043.77046270535,222747.42525836622,3176.1474609375,2621977.3643667046,0.042902166193181816,0.00043153319477049775,4.152917e-05,0.00834548,3.1685937e-05,0.003055692,123.046875,-221.53685,2554.3467,125.936516,555.90454,10.366227,462.22937,28.538338,252.72035,12.06879,134.89825,33.737194,220.14658,-12.474469,208.95728,14.956986,113.06443,-11.540875,61.945164,10.877608,96.578735,-9.57296,81.385956,11.775166,108.7752,-12.463354,217.83057,3.9755304,83.790695,-11.94451,201.63792,0.6343994,51.246433,-7.449663,45.084194,5.1266212,73.392555,5.5233293,171.34442,8.261674,101.17051
0.38572106,0.106652774,0.106578656,0.002396446,1510.7920612075234,508138.62640656455,1880.0240435209612,186937.03309723552,2933.4095348011365,2794009.876940862,0.06019176136363636,0.0014919840599879745,6.523973e-06,0.006371125,-2.4928235e-05,0.0036977534,123.046875,-205.23755,6491.3003,129.89417,776.0107,-5.5544205,604.2026,28.87958,420.5514,8.9160795,153.8126,26.868578,195.38695,-8.119605,201.26659,23.400734,124.819534,-10.456746,100.663155,6.512341,107.848015,-6.8796735,187.09776,10.899129,82.137314,-9.465647,112.268074,-2.2863076,48.63117,-2.6264968,112.5145,3.5751457,69.93906,-11.004391,45.830185,3.34775,67.390816,-7.6917315,39.808796,-12.046435,45.78923
0.29099157,0.09130227,0.12691768,0.0028327983,1564.839027257313,103223.10108080786,1918.4684815271276,116357.57690552212,3265.9507057883525,1290396.8271868657,0.05685147372159091,0.0003997889185739943,-2.1702997e-05,0.008992973,-4.777413e-05,0.0051013697,123.046875,-171.65898,2141.5547,124.03198,483.4503,-14.838751,608.43646,41.86536,205.07901,6.235744,134.37582,25.226204,322.95798,-13.525181,101.85798,18.551306,137.71751,-10.328307,39.79404,11.26497,326.89618,-7.8106356,59.68871,8.554964,113.75325,-12.999589,63.495605,1.2093467,135.4222,-3.680059,236.26143,0.8067152,301.16443,-3.1445754,226.84859,7.40293,80.30637,-0.70513093,163.5462,1.3042117,211.39952
0.32619286,0.098748855,0.11105288,0.0022266863,1467.0323845558366,175094.91748736432,1724.2463996168706,152813.71740016082,2607.7198375355115,812737.2112214443,0.07682661576704546,0.0025792007357620995,1.8741079e-05,0.0062736124,-7.075765e-06,0.004641888,129.19921875,-198.056,5149.3745,132.80092,429.39462,-24.535517,708.3334,27.845198,377.69827,19.582396,111.89986,24.474348,260.8326,-0.91460264,306.07336,17.907404,107.99483,-18.058435,86.129776,12.29986,164.1782,-2.0495188,89.77839,3.4374352,123.55478,-8.7701,131.8412,-0.2186744,77.42525,-8.273854,77.67675,-9.052422,77.09707,-12.458167,88.34311,7.175432,39.685604,0.7660668,118.19795,5.0186343,218.02647
0.3021594,0.09558798,0.11016517,0.0019802665,1866.3346979683797,373090.64704081905,2027.710351978264,175485.43149427776,3753.628817471591,2746080.4302337742,0.10648970170454546,0.002502894598590441,-1.3491175e-06,0.0061211386,-3.4887504e-05,0.005095651,123.046875,-170.12419,2782.9983,120.17443,542.8686,-28.944893,254.41872,21.65203,230.57384,-3.7270584,381.2333,27.149162,258.1074,-11.299728,171.56447,16.298157,111.04785,-20.610971,43.414776,6.362205,182.19106,-11.47442,138.88754,10.053191,89.19046,-14.235388,198.7461,0.7075228,75.33671,-11.32013,187.71742,-2.732915,74.48709,-16.397465,54.629715,-2.267182,40.920517,-4.206503,100.06209,-6.3050313,91.049934
0.3305171,0.100044325,0.10389995,0.002344132,1938.5517665361467,568463.9716111944,2276.1090539269985,225071.3692449012,4482.576682350852,3216118.265443042,0.0836181640625,0.004197620532729409,2.7106093e-05,0.004250631,1.420523e-05,0.005724244,123.046875,-185.07751,2274.551,107.76083,805.12384,2.5811918,194.93774,39.973255,656.4719,2.718182,259.45227,26.927668,127.79807,-19.195896,110.28157,9.496831,155.94868,-20.313097,145.55687,5.9614043,123.57535,-11.144911,63.644676,14.027276,83.823204,-12.135074,79.75176,3.6074593,91.21401,-4.086771,153.0011,-1.9017029,48.52094,-12.676339,76.726234,2.5348997,43.546326,-6.0743895,56.013126,-4.8045926,57.063675
0.33970636,0.099195845,0.09651642,0.0025546595,1197.0261283167486,167112.64630033314,1607.9235407077222,163622.366779992,2195.4079367897725,1406252.6488254878,0.03797496448863636,0.00018283306074536536,-2.6862544e-05,0.0043181516,-3.6135563e-05,0.0050429823,129.19921875,-229.22597,6089.0576,148.20808,458.33572,-8.113728,728.3859,23.676464,258.97922,8.833846,380.1025,23.767733,174.63852,-9.804193,125.893456,2.0146036,146.71812,-13.207951,95.08967,-1.6498413,170.25375,-8.597948,42.838345,5.559121,139.65257,-9.3078165,65.94024,0.9269364,85.97992,-4.8421965,88.36946,2.9159956,49.123905,-7.0996823,83.399086,-1.1247207,49.986656,1.5905128,59.484703,-2.2820058,56.337673
0.36503848,0.096877895,0.117767215,0.0019481721,1356.744179877025,247233.36358335495,1955.0025606793931,300299.2871405286,3047.9270241477275,3293915.5389183806,0.04676402698863636,0.0004183147564407222,-3.7691167e-05,0.006486228,-4.7028414e-05,0.00548386,123.046875,-203.4276,7549.4253,136.88846,855.2404,3.9466743,573.7726,19.10331,324.31577,18.149279,265.75012,35.087738,170.36066,-13.999771,207.99214,15.853335,148.0834,-12.470526,163.2217,14.136145,139.81778,-10.003972,106.13196,3.7972345,52.092735,-15.904807,112.3212,0.7082005,140.7427,-4.9827466,117.39768,2.3966036,42.64112,-6.111421,62.19954,5.800749,65.05004,-4.5073767,90.70484,1.9733987,55.43496
