chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.57415354,0.06037259,0.14993455,0.008885492,2778.8517500481353,493850.12872078555,2432.3455708708966,166889.50084751585,5447.16630415483,1907297.5692260736,0.16941139914772727,0.005196668392370555,-0.00083032425,0.0033068461,-0.0014183973,0.022860458,123.046875,-64.96784,2308.9438,68.79122,745.155,-27.670153,434.33173,31.460234,289.89658,9.431807,73.282745,11.535603,101.04034,-5.700722,90.72769,4.2775364,59.88313,0.86206394,53.06041,5.1194677,54.876526,-5.0883102,52.87515,0.8689505,51.150345,0.10398457,47.20791,6.9756317,24.01909,0.70487124,39.33942,-5.3048096,58.526672,-5.824171,34.84724,-0.31354687,17.640621,-2.4089587,41.966003,2.1139305,26.147911
0.44668782,0.085146174,0.17635955,0.010595884,2920.3363523749026,355237.6584182135,2523.8332427586124,56951.41245082847,5881.011408025568,925528.585175591,0.16269753196022727,0.004525992865404806,-0.0003460763,0.0072974195,-0.0011762815,0.023141216,151.99908088235293,-61.505375,2456.539,59.366093,700.71014,-15.463101,346.05408,31.921442,249.23116,6.137276,128.79321,12.556591,166.65967,-6.412357,128.23706,14.238717,112.03323,1.3306594,47.014194,5.2396193,128.88512,-6.6347713,204.58673,4.287879,56.966446,-5.152964,80.5691,5.453768,78.461624,-0.8478153,64.00677,0.25654924,86.334305,4.270118,122.57038,5.2327194,90.17417,0.5591093,59.15658,2.3642576,69.650444
0.46284646,0.08965223,0.18495335,0.0074727256,2624.5729197967744,348125.41242546006,2309.1132157565607,139684.61922318468,5088.198020241477,2075454.4955307299,0.15001331676136365,0.002204178285992835,-0.000120263634,0.010703965,-0.00053912826,0.020601615,129.19921875,-50.92059,2021.704,75.10174,748.4603,-30.649883,378.47812,32.57598,133.90483,14.704895,63.811275,3.310499,95.5091,-4.287124,85.26251,15.804453,73.01856,-1.081156,95.602486,7.8581753,109.69328,-7.263676,60.272427,-1.8504932,90.636925,-1.2357693,39.130062,0.4392246,32.819798,0.053346753,60.03705,2.260328,78.986786,1.5739162,79.571266,-3.3957741,65.691154,-3.090558,94.6414,-0.41084072,92.05031
0.50995725,0.08283985,0.19528738,0.0050428463,3021.2707180402576,457277.0832002655,2588.2617759220516,71278.94821661088,5955.643532492898,1064274.3580705246,0.1753262606534091,0.005325375879106443,6.432238e-05,0.013485776,-0.00012048017,0.016529059,129.19921875,-13.626486,1098.8217,60.049606,206.04268,-17.099236,199.2399,28.843163,166.14056,7.7404146,40.33849,13.849298,129.76566,1.5439843,109.25414,11.497814,38.97369,-1.049596,117.0906,12.287634,19.669893,-1.8511791,33.897232,3.2069452,44.363705,4.4445295,98.7132,6.3884306,58.042553,-2.6651406,35.2802,-1.2901156,16.841805,-3.3512602,41.164074,-1.7490547,50.584583,-3.9341211,49.10592,0.0061163576,39.31003
0.46799162,0.07710334,0.18252969,0.0036174695,2932.535034813528,132747.48504071755,2461.2285807227195,30737.315660698598,5659.317294034091,479976.5731283455,0.170654296875,0.0016805204478177157,-0.000116154115,0.0128839305,-0.0010986705,0.012187903,143.5546875,-9.408888,550.4257,61.15979,187.8651,-28.091728,135.24913,26.219536,113.10014,-4.3751645,147.36884,12.8880825,129.25896,7.8977857,57.97875,13.000158,53.490707,-1.7928945,44.59951,4.8132367,76.10206,-7.071915,60.92616,1.3882219,11.44156,5.5925355,23.649908,6.1334214,49.18452,1.502843,39.46964,2.444571,28.256788,-3.2000184,48.16583,-1.945496,27.545063,0.11980755,21.379936,-0.31535447,46.14476
0.3845208,0.09502618,0.24686566,0.0010826451,2572.3104832366275,19336.20414710652,2270.568045687964,28304.496616433942,4594.647216796875,206985.83757674153,0.15242143110795456,0.0012457689716796245,-0.0003104583,0.027373502,-0.0012663376,0.019524189,129.19921875,-12.960041,452.46555,69.07039,81.94302,-40.682446,260.13293,12.521628,101.7375,6.169974,53.545536,16.28469,46.964054,12.863461,73.937645,4.2760983,54.403637,-21.401787,90.04504,10.831438,45.943935,1.8867371,56.811996,5.8586397,26.829445,2.4399335,34.283207,0.5610718,34.70055,-8.424151,69.79693,5.121651,32.692406,2.0692937,25.418282,-4.896426,20.370388,0.610666,21.809282,8.90557,35.935257
0.431195,0.08103472,0.21911456,0.002767041,2992.169526005589,245834.84205595424,2429.5669961409444,37382.16088596848,5636.560613458807,776590.8592529901,0.18767755681818182,0.002940666577047553,-0.00029363067,0.014744819,-0.0017791529,0.021411419,117.45383522727273,-7.929874,475.33066,51.763645,283.13248,-36.08246,301.7114,20.168749,118.98176,10.543356,68.68446,7.6494503,227.98795,-2.5737493,172.9973,4.715065,59.233692,-10.962531,36.150352,9.615848,47.340763,3.4732347,64.74403,4.317948,24.824434,6.063917,29.51726,-1.2648915,24.18086,-12.481442,62.878708,-2.4728203,50.285816,3.130282,52.561047,1.2684636,29.700512,5.190747,23.620955,6.503906,42.123867
0.4459626,0.08354565,0.1801007,0.0060340776,2983.983081101545,156585.53910189983,2543.3558874812884,74073.85647952279,5856.29716352983,848876.8570910182,0.17884410511363635,0.0021693637548399363,-0.00044154716,0.017948976,-0.00075796363,0.015333954,117.45383522727273,-28.751213,600.836,57.97468,135.91054,-24.157207,218.28975,25.847115,87.30635,7.2052307,105.03826,5.4219556,64.589745,-7.0112686,33.000126,7.4905553,37.763927,-0.2524277,54.983482,1.0957824,61.455822,-9.113122,43.774555,-1.9162503,30.976892,1.7881265,58.889477,2.0562239,79.42105,-7.761862,43.10635,-1.4955167,64.2467,1.4192415,46.183247,4.2245655,17.384727,4.5367374,34.4607,8.011537,31.359179
0.40939343,0.09054535,0.20622773,0.0030722835,2740.1637795966762,185128.91965371947,2447.752554033588,107775.55114490459,5284.688498757102,1162611.155020735,0.1460293856534091,0.0015399499126702298,-0.00015846343,0.013552067,-0.0005899554,0.019860666,123.046875,-31.411531,1385.026,64.98613,252.22577,-22.54834,501.1816,31.998444,113.45495,7.3884354,51.73674,12.2938595,62.979,8.015512,118.468605,11.912406,52.22623,-1.6933125,78.03541,3.2953346,70.67178,2.1543818,186.19229,-5.934123,63.220703,-5.478242,66.78403,7.3291593,37.724102,3.567292,64.11555,7.2939057,72.078995,5.8943524,36.67534,-2.9944787,94.05439,-12.224939,123.80637,-6.3913555,100.546486
0.4404408,0.09269044,0.16658254,0.0069511984,2846.4166627609316,267793.08736146963,2532.4794297785606,35234.082908850876,5729.055508700284,675660.2390575384,0.15576171875,0.003829815170981667,-0.0005618483,0.0056213,-0.0009323829,0.022097683,123.046875,-51.65711,1483.9465,60.32196,376.77243,-23.201418,238.9529,27.69983,199.27666,14.21524,74.429695,11.439971,100.5268,-4.082261,174.70912,9.952849,62.816257,-2.251104,62.168118,4.874971,37.011826,2.6328878,59.1797,-3.5915284,51.242672,-8.43155,105.70481,4.9740286,64.31969,-1.2026839,108.747116,3.5261064,112.2033,-1.3498528,67.09085,9.055813,143.18764,-0.5021892,95.639084,1.6951824,157.34613
