chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.4405212,0.07999717,0.28619438,0.0023282578,2774.755264952636,445145.66622190794,2498.469255718068,121684.46321815392,5704.559607872596,1574483.558918915,0.12573993389423077,0.0020152650782342494,-4.5341643e-05,0.04762709,-0.0005742006,0.014231262,143.5546875,1.4269836,1286.0575,72.27727,659.63135,-16.967825,349.12286,55.957832,251.8581,-1.3844182,155.19498,29.612309,100.28352,-6.741469,85.619514,29.786022,103.61826,-10.95745,65.637184,18.308924,84.25189,-7.9928775,45.885155,11.359796,55.322575,-9.903993,43.499165,8.716059,50.808384,-6.495242,30.081493,6.6740203,47.957012,-10.451509,31.218468,4.1435843,39.691162,-5.7840295,48.48759,-0.14997043,33.046474
0.38829425,0.08502825,0.27635148,0.0015167488,2776.4444526478514,343297.7745075906,2505.5715202512497,108784.42548136055,5763.4446364182695,1303238.6483490113,0.1259502704326923,0.002544565609926303,-1.7089138e-05,0.045666803,-0.00023670228,0.01263606,143.5546875,-6.087444,906.1117,71.55133,521.7516,-18.182156,321.83334,57.79217,129.35054,-0.42115244,152.08777,35.43916,68.393715,-7.8702316,98.51366,30.138226,70.21093,-14.932964,51.253277,21.12196,64.92374,-9.7299185,31.948599,14.022162,46.505646,-11.5699415,31.58331,8.080853,30.026625,-7.2474575,30.139105,7.2830544,23.280615,-12.678996,48.68647,2.3333757,37.91745,-6.686522,48.04028,1.1002607,22.038055
0.42497605,0.08481539,0.2692939,0.0016795069,2601.0327215488187,209742.8020772637,2481.681034605903,73058.42358587556,5639.297438401442,929837.0453235313,0.12087214543269231,0.0012139911341243947,8.495782e-06,0.038656097,8.287602e-05,0.013861161,143.5546875,-1.5048193,763.0433,80.92144,263.65686,-19.750582,214.68544,49.239197,115.981964,-7.2852783,109.72548,32.198048,91.70777,-6.721296,90.92226,34.44622,57.193863,-11.790851,58.176376,21.26418,41.743153,-11.431271,55.757385,13.137075,46.0614,-11.932557,44.283142,9.796701,35.09823,-9.665071,41.58981,9.0689335,59.1624,-8.928253,66.1069,6.5806255,44.922688,-7.7347865,45.68987,0.40519157,23.463196
0.4348884,0.081917986,0.28836903,0.0022918344,2604.9744661538425,256752.7309358781,2472.369530985207,65639.65504413504,5597.142052283654,966143.9693593415,0.1147723858173077,0.002650093341014794,3.695356e-05,0.049100846,-0.00010754815,0.013207308,143.5546875,-5.0196476,764.3461,78.27982,364.62463,-16.712189,226.97705,59.312252,110.843056,-1.8866954,111.081055,32.262974,159.09773,-11.479537,64.60387,30.104717,39.64219,-14.875442,58.835464,21.300037,56.167435,-10.418346,39.545086,13.200438,52.692028,-10.725242,29.74353,9.447078,31.409986,-9.050274,31.856903,7.5084085,31.790718,-10.991453,30.552015,4.03902,24.681608,-8.761998,28.737797,-1.1081718,21.802948
0.4617992,0.07310401,0.27388486,0.0016278244,2802.074148958875,255566.6795199395,2512.7054864418487,72489.68730298549,5874.2578125,956005.1788880274,0.13737605168269232,0.0020443502262499206,3.8306684e-05,0.03760658,-0.0003124961,0.015400312,143.5546875,5.7073917,949.5861,71.960464,358.2161,-17.400652,138.5668,58.155926,226.96634,-2.0917404,96.3451,29.278658,60.500687,-11.976394,107.96346,28.20661,104.34609,-12.634872,50.453987,20.414877,75.91901,-8.87976,73.89852,14.722131,80.25521,-10.496751,42.11739,7.0261784,40.235268,-12.107729,33.12651,6.099323,37.486553,-13.186872,30.452599,1.6885322,28.478834,-7.4858284,33.985416,1.2264738,40.85736
0.43247288,0.07591521,0.29527682,0.001562461,2545.5930068447874,277232.03372948634,2425.425884935994,84568.80228958845,5435.477388822115,996248.6882343799,0.11253004807692307,0.0018433283066608497,5.6013905e-05,0.050734617,9.733317e-06,0.012822084,143.5546875,10.495561,852.95276,89.00178,427.62012,-16.852571,156.23634,57.045612,114.59095,-8.518259,75.91281,32.430794,55.11772,-11.114969,91.27082,24.226358,61.10675,-17.009222,49.03593,16.343033,63.617622,-6.070557,36.08436,14.372339,48.909504,-7.4619226,36.421555,6.728941,34.378395,-7.7727165,25.608072,4.709561,43.964485,-12.95419,24.064745,-1.6805987,21.040949,-9.76585,21.25841,-3.199129,20.459175
0.41547072,0.08415856,0.31977093,0.00270021,2457.845671525432,290607.55333136633,2395.8555815245436,104664.39862223619,5328.805213341346,1177231.9764426474,0.10583308293269231,0.0021106694718084395,-4.272366e-05,0.056540642,-0.00033847184,0.01687263,143.5546875,0.38269877,1258.2823,82.571304,399.29056,-18.34807,251.79152,62.06313,170.93217,3.0709658,138.34764,29.769407,73.57912,-10.135883,76.36699,26.243145,73.83296,-14.043802,39.179974,15.056158,54.205307,-7.6370087,47.38764,15.77319,35.17,-7.7285523,47.8878,3.9158819,35.22428,-12.16742,34.030167,3.2755084,30.092289,-12.49671,34.92138,-0.7483354,38.86029,-8.4938965,32.006,-3.9155629,55.06088
0.4338444,0.07577388,0.30934408,0.002396068,2570.8010431261,144982.3261472251,2398.547259506679,127719.57405943383,5312.655310997596,1236128.5514648496,0.11415640024038462,0.0009250996521944125,-9.668183e-05,0.054491576,-0.00012312517,0.015715934,143.5546875,2.4167893,752.096,77.156624,259.2353,-21.37519,335.8872,65.913315,206.69838,8.136698,100.09402,25.44671,139.4456,-6.056887,105.585846,29.016493,51.377216,-16.926435,68.484116,13.9960375,34.3568,-8.693129,34.48922,11.431706,37.59116,-8.929157,49.593876,6.1972833,40.473537,-10.181397,33.913895,6.6333075,54.147106,-9.873351,43.35426,1.7502271,30.205566,-7.6083336,55.04613,-1.2928413,28.790277
0.4681258,0.07279764,0.29563883,0.0020763169,2588.9877213550008,228566.94011785212,2424.2174678448164,110202.59776433976,5399.202223557692,1200010.1307100095,0.12182992788461539,0.0015765235833162389,-7.8183664e-05,0.042999383,-0.00044522062,0.018034765,95.703125,5.2846146,1228.6914,78.51792,317.587,-19.367075,301.7793,62.4021,267.48245,4.5196114,118.41642,25.4238,178.25465,-9.107903,75.48226,24.533804,67.646095,-13.803938,60.394176,15.460063,39.6373,-8.152545,46.160248,16.180288,47.678482,-6.613138,62.036373,4.942594,23.148626,-8.734116,32.812805,7.1869807,26.316736,-9.838116,46.8009,2.8694992,42.03989,-6.1976414,33.49248,-2.0473814,39.624504
0.4422022,0.07972459,0.3027394,0.0026494018,2676.255767988189,331548.64932691323,2496.276865814549,174768.8924183599,5557.968186598558,1642563.1355438358,0.12256610576923077,0.0013125162293925088,8.151944e-05,0.04494957,-0.0002454119,0.02024943,143.5546875,7.143659,1320.0208,75.94272,446.25497,-17.040668,446.00073,57.01774,335.35565,6.5874767,173.659,22.270473,194.62743,-3.0843277,73.33911,25.714895,127.8874,-14.252597,94.75826,15.604451,64.61483,-2.5607653,111.09562,11.516906,64.74571,-8.12479,76.362274,3.3777778,27.722258,-9.236443,56.259113,3.4460287,45.947845,-11.656629,56.097565,1.5682703,45.6793,-7.002956,31.910765,-1.8410194,54.975456
