chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.3446355,0.09089262,0.15366358,0.000979146,2415.2917635236636,34209.19315867069,2081.1179256238165,24052.987784945195,4612.020596590909,325919.27959406667,0.13807262073863635,0.0007377739780205342,-0.00022214346,0.013877162,-0.00065730215,0.004408025,143.5546875,-47.892357,314.4741,98.018776,115.00172,-53.16641,156.90526,32.392517,53.474133,-40.07765,90.57049,16.505213,93.292046,-17.296654,93.8662,16.825806,18.50577,-27.976421,55.45366,19.422474,70.708,-19.534641,46.9452,9.913784,10.187168,-10.551809,41.841713,5.5170307,31.394228,-9.843599,59.037624,4.447268,33.151356,-14.116733,30.97422,-2.069395,18.280968,-4.218959,31.176348,-5.3297153,13.37268
0.48216292,0.06911984,0.12508428,0.0005786437,2497.42829894797,200928.20565199442,2098.9399462166766,81267.2885386774,4743.42207475142,1196130.153249549,0.16225363991477273,0.0022609730151073996,-0.00014152486,0.0049705375,-0.001102766,0.004621527,143.5546875,-45.23496,250.48582,101.75332,316.18997,-49.84351,264.32233,41.374878,129.23395,-30.116566,53.64314,15.980469,56.789074,-20.02638,60.28087,18.636665,48.63584,-22.145124,60.983994,23.440779,130.50114,-17.520536,55.92847,10.500527,30.451067,-17.01317,62.12858,4.9109774,20.211857,-6.825586,83.44764,6.3564043,32.85942,-8.816448,18.222595,5.6421905,17.422573,-4.722571,28.786907,-3.4669983,32.708263
0.39711654,0.07800133,0.13461977,0.0010639735,2596.718404939964,233351.68415155786,2167.1796592248706,30227.235526815744,4901.495361328125,770682.3071329431,0.16844593394886365,0.002958248838905461,-0.00012405626,0.0077923327,-0.0009561227,0.004714098,161.4990234375,-48.487057,398.6738,94.68694,331.23718,-42.825455,103.208206,47.069298,66.469505,-30.750965,44.34517,19.29318,77.67431,-23.248344,63.750195,15.622405,100.29113,-27.437117,38.754494,17.415565,20.960358,-21.870203,23.80022,10.751055,35.058273,-15.718356,38.65185,0.58404875,54.381577,-12.0140505,24.428953,10.308066,25.544708,-8.244885,38.860237,3.9087036,9.674027,-2.973339,27.368603,-2.2406824,27.643944
0.41171965,0.08696019,0.12128442,0.0011033781,2563.8204527603543,122534.3955142524,2216.9773812103567,33835.71911674479,4937.954989346591,619148.7221850837,0.16325239701704544,0.0017203628277975668,-8.9363406e-05,0.0069219274,-0.00087158266,0.0041299257,103.359375,-69.141365,638.1856,93.53386,194.80345,-32.78853,122.85391,46.903793,84.21399,-31.821423,46.707947,20.694693,76.39017,-15.623545,99.177345,13.35356,85.42953,-25.009468,38.196938,21.785809,43.24894,-16.484903,68.26237,11.885955,76.00407,-11.983691,29.61983,1.3266797,36.123825,-4.0532403,47.931374,8.036384,38.52747,-10.487264,23.178612,1.9364315,9.760489,-1.1751984,19.529915,-4.1836967,29.965807
0.4390187,0.07549912,0.1382478,0.0013762844,2451.995838519001,69378.16131953298,2142.2317377734485,21158.214020987358,4732.65547318892,381035.44889248844,0.1410799893465909,0.0006943117242214108,-0.00022807906,0.0076058614,-0.0011177862,0.005102339,151.99908088235293,-45.748367,631.7045,101.8616,120.93684,-45.12805,117.644356,40.7682,40.957134,-37.1582,106.730804,19.905197,29.570045,-17.72662,101.05725,19.390495,58.446896,-25.334412,37.44609,17.529322,37.49461,-25.015387,41.19779,12.554078,23.870867,-15.166505,32.36163,0.20207633,34.30506,-11.741708,23.91253,4.5100217,12.080734,-13.320237,24.053314,3.4103277,14.060363,-5.174675,15.66904,-4.1585884,10.814383
0.42654094,0.075583294,0.146751,0.001138935,2375.1058692104066,78831.89724581386,2040.2634106934734,26329.050575604128,4476.948686079545,300554.89760292467,0.14329944957386365,0.0008281847415876783,8.039486e-06,0.00936948,-0.0009938157,0.0058076773,103.359375,-41.11885,541.77,102.69216,231.35431,-56.301952,161.68788,39.05432,73.39157,-28.94242,18.320133,26.155346,38.693634,-12.413831,58.27504,21.775333,32.27856,-18.658052,15.805783,25.290337,54.911648,-17.125223,21.37135,11.426754,31.544783,-20.016861,25.130133,1.1142781,38.170727,-9.408566,11.88132,6.642393,24.277647,-10.806603,9.202888,2.2073278,35.43575,0.79671973,20.987854,0.17298505,22.407915
0.4692812,0.07521343,0.1581361,0.0008976378,2376.3152622286616,183150.84958936254,2226.946909240404,82249.46951694113,4944.317072088068,1156862.172128494,0.12082741477272728,0.0013032767398298282,0.00022746492,0.013007284,-0.00088949397,0.0044109826,135.99917763157896,-45.123947,323.04932,105.27526,335.31586,-30.981474,193.22379,53.75287,159.11923,-20.58315,58.871056,27.104382,84.66587,-20.465916,55.778576,20.475157,43.672245,-19.630482,26.110212,24.061516,65.36472,-16.645838,47.100185,15.049853,32.353386,-8.207107,75.897156,3.8582067,16.050438,-8.72949,45.46733,6.745082,21.659718,-9.957684,26.958246,2.4599607,38.463192,-1.7341342,24.255688,-2.831013,28.588917
0.40326774,0.096638285,0.13075995,0.0013816826,2832.07572010454,334642.91902342753,2324.987298038643,74558.63505810936,5432.973965731534,1285945.8935590198,0.18121892755681818,0.005099465531751144,-0.00032481123,0.010591884,-0.0010219908,0.0036689914,107.666015625,-67.64033,733.8741,82.177345,248.13437,-32.730778,242.41876,39.24088,119.9642,-31.040804,89.59139,21.731707,128.6697,-16.2419,90.83088,13.499781,65.76692,-32.329258,73.730644,20.473507,51.44177,-21.395643,38.386868,10.372988,54.849792,-13.110404,42.068943,4.3015046,49.142155,-16.603924,40.365788,9.112446,29.252789,-14.2971525,18.602783,-4.675152,47.436825,-5.048538,40.16123,-2.503075,25.260101
0.55171883,0.06955209,0.12784101,0.000668759,2430.6178029690327,81897.59492632105,2125.1292112608758,69427.52722896494,4729.229736328125,724456.6885483536,0.14104669744318182,0.0008727592870223621,-6.67654e-05,0.007133215,-0.0009431028,0.0043771155,151.99908088235293,-57.137024,299.77347,99.929436,154.03354,-43.447464,332.13058,52.397606,166.51149,-22.198448,54.08506,23.519066,287.25406,-16.915472,79.14577,19.364258,53.609066,-22.443548,35.10171,17.27048,45.925797,-18.639448,37.987167,12.34397,32.09532,-15.78914,29.661274,5.211442,60.20433,-6.9313297,19.13909,4.5411263,24.948992,-9.906419,18.675882,3.4697287,21.366278,-1.5372227,27.39932,0.31433675,34.61083
0.4546189,0.078611284,0.15209262,0.00066655414,2436.0239801590606,57747.93656576718,2127.552054369071,20422.912438064974,4749.294766512784,246109.2184407036,0.13325639204545456,0.0016279634365365524,-0.00014177179,0.011859702,-0.00097450166,0.00459083,135.99917763157896,-40.21099,291.46985,97.371956,116.79751,-49.55856,381.05548,48.282383,162.46098,-19.29119,31.09716,28.550531,77.85281,-20.576622,12.260617,21.72816,40.226334,-21.33004,40.065414,21.999086,36.0734,-18.293434,52.046555,8.129508,48.136337,-20.663383,43.90102,4.5372496,26.524897,-3.9855163,28.492382,2.5597951,24.227545,-8.19184,16.662537,4.866568,23.795752,-4.0765367,20.32787,-0.9849997,20.455019
