chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.38244644,0.08864981,0.10808967,0.0005212973,2625.6126219771822,116423.45132984617,2458.220767838207,25074.294656674472,5615.445274939904,258454.59050402138,0.13301156850961537,0.0011306714870520595,-0.002791642,0.0076510846,-0.0040761125,0.0019375819,172.265625,-150.15778,1469.5146,62.29128,189.67712,1.1678841,174.51797,82.968155,104.79805,-0.12245149,48.145863,44.47209,23.486708,-12.96859,40.391552,33.84016,32.723873,-9.198875,35.355934,9.353985,29.658854,-26.344482,34.040752,8.153477,32.797424,-5.715716,51.22595,11.916522,66.110344,-6.945982,74.65092,17.081442,53.824455,-1.9415808,39.166924,-10.422625,115.40263,-15.52937,192.3534,4.62797,63.902336
0.3831646,0.08821505,0.1144467,0.00053874153,2367.3375425975546,176436.65672629848,2291.521870984231,38295.79106459225,5147.51220703125,410633.7103829934,0.1069598858173077,0.0015388977033852123,-0.0025420515,0.008609839,-0.0042118523,0.0020557141,89.10290948275862,-141.13191,829.1089,72.575615,271.46997,-17.331186,270.7994,78.63912,80.78361,1.5507888,79.91101,46.204292,61.433285,-6.665032,80.61412,33.663776,33.015507,-8.029892,28.693363,4.379059,39.349743,-25.475695,59.750248,11.372584,33.76162,1.3054819,69.47502,5.722727,64.65465,-15.663426,53.405277,12.55842,61.426315,-3.5616055,56.226074,-6.142735,91.50048,-3.384667,204.05057,7.164885,106.48803
0.4362404,0.09335261,0.111412406,0.00064550707,2211.251265330289,233229.7884481273,2449.704713048041,65965.37630721263,5302.716909555288,676830.6331380937,0.08141526442307692,0.0019798225763986805,-0.002581144,0.008199383,-0.004193864,0.0022149752,161.4990234375,-167.58746,4303.754,73.692375,470.01846,4.367382,869.27814,75.15021,195.1978,6.5022473,171.49759,46.05515,29.09315,-4.2694926,51.88991,33.368298,60.987785,-13.780581,97.94563,11.941866,63.454853,-19.623358,113.866425,10.437862,28.870173,-3.7129288,67.57468,4.5827317,57.50071,-14.394558,24.744831,11.04481,53.01758,-3.3126616,27.775602,-6.5572906,56.78916,-5.190117,79.96722,4.549481,69.71674
0.39775145,0.08733337,0.11595814,0.00037913705,2380.0551239579986,98006.6086567908,2311.130680411495,36162.82856030162,5145.855806790865,301698.5409104965,0.11572265625,0.0010190743666428786,-0.0022496877,0.009769487,-0.0045618303,0.0017714167,89.10290948275862,-156.0962,1086.0499,65.06025,145.61734,-11.003015,205.3315,82.41366,78.34751,2.7853012,55.186295,46.53188,30.953106,-3.3836453,39.51338,34.919456,52.88761,-6.478499,122.18017,9.6429,43.95931,-20.894629,58.16835,13.037751,53.122055,-2.104679,123.70723,0.6308026,78.18827,-14.740565,55.1695,13.743519,110.62173,-4.9919677,85.70037,-0.0073309094,87.14118,8.723256,179.1025,10.551476,184.36224
0.3638387,0.09861527,0.109145574,0.00062371575,2247.047310556091,223902.50029332776,2412.650482536069,59602.167424817395,5247.6416015625,594711.9793763527,0.08627178485576924,0.002401586806280373,-0.0029505936,0.008759511,-0.003721895,0.0019796684,172.265625,-185.5214,3050.379,65.947136,180.30983,3.4186485,508.04993,78.316696,166.52693,8.339638,176.15727,45.16934,53.169987,-4.416377,51.467243,37.931614,52.451443,-3.5336843,70.87677,11.8982115,76.59552,-25.315945,51.35653,8.754398,48.530506,2.7354121,129.29042,10.547544,79.25893,-7.9336014,44.23895,13.923071,78.470795,-5.417756,69.828094,-11.416649,109.6546,-6.8802805,80.44777,4.6786556,83.27359
0.36954847,0.09556965,0.10616474,0.0004578006,2433.239613322401,81022.94775198404,2273.8975406867926,27306.34455132077,5135.917405348558,226971.62058229986,0.12264122596153847,0.0009374293490979798,-0.0046120235,0.0072397194,-0.0022406739,0.002114578,135.99917763157896,-143.81094,1036.7867,69.82222,192.93854,-17.92088,302.95697,74.25984,73.04728,-1.618708,55.633186,44.609154,55.541473,-2.6561387,44.678936,33.24728,35.037106,-11.071192,77.91193,3.76328,46.625015,-26.34994,24.128206,9.03054,44.53027,-1.2475407,75.81441,2.134298,91.59581,-19.746008,88.84587,7.255045,51.94825,-8.474857,76.839935,-7.359004,127.01537,1.1241019,246.51814,10.366088,119.468735
0.37649935,0.08457997,0.105503134,0.0007769689,2456.7882990016774,111514.15576178579,2381.122537976225,39254.286936157616,5357.295297475962,317796.17374479416,0.10706881009615385,0.0006670438890626446,-0.004051794,0.0071158656,-0.0027137522,0.0021974891,172.265625,-140.64952,867.07056,70.45096,154.78648,-14.5918455,188.32805,73.91093,41.093826,2.6141083,84.972305,45.42627,45.586975,-9.167167,48.899754,27.132967,30.410357,-12.848804,47.18651,5.311643,28.07005,-22.32452,51.398216,8.775304,33.976215,-4.8366613,46.207428,-1.1217079,75.259254,-20.48337,29.968372,11.803892,67.67578,1.4780574,128.20798,1.2599171,54.481514,0.5293798,51.99,7.3075323,60.45701
0.3453155,0.096385695,0.10377975,0.00050093577,2379.249294354705,113092.75564025453,2395.4423313733887,35543.158707750124,5359.6970778245195,230578.74012998576,0.09329927884615384,0.0013909765954553727,-0.0040695034,0.007373157,-0.0028469914,0.0019072997,89.10290948275862,-151.32819,1704.2344,71.795654,158.99696,-13.604963,289.34082,72.23424,74.40075,-3.1179695,85.323975,46.118298,46.98285,-4.5207415,37.658062,30.870691,27.428715,-15.037271,42.048767,5.2383685,106.81219,-19.588352,104.532425,11.576009,47.06869,-8.284171,55.89028,-0.5626094,39.48724,-20.259634,28.972122,9.907292,59.51523,-7.407495,28.765064,-5.5063763,28.790672,-6.377044,44.805027,3.4076061,58.848064
0.35602254,0.081603825,0.11207302,0.000531185,1889.441912057584,352220.3371118214,2390.189224253853,64742.994408708095,4675.686598557692,1547003.8315701059,0.059818209134615385,0.000969722623655782,-0.0025858856,0.0096139135,-0.0044107526,0.0018404435,172.265625,-206.39316,4732.704,71.58919,160.19342,22.691042,608.72815,81.59077,108.19596,11.131014,148.97255,44.559166,53.492146,-5.4040184,46.451344,28.757242,23.321352,-12.8597145,50.335934,16.353588,44.371475,-16.583876,93.66334,10.017051,23.28521,-5.5409007,41.40063,1.6369338,19.120258,-18.900333,28.292915,-0.105659366,55.015198,-8.271334,39.284035,-1.8140808,55.90405,4.094993,107.4357,16.544266,112.26073
0.33557004,0.09206143,0.11669134,0.0003279793,2011.3066106206886,114440.07282842217,2315.2977284531853,37826.70887714759,4850.4368239182695,432892.7844235177,0.06191030649038461,0.0005861051124933908,-0.0027082989,0.009808476,-0.00408468,0.0015894182,172.265625,-153.47845,967.6323,85.57917,106.96432,-8.831336,195.64403,71.149666,97.885735,4.359834,97.45086,46.541775,43.522453,-1.8781787,44.09406,32.45367,50.579296,-9.846701,31.15892,6.086226,38.805637,-20.017277,32.442482,11.2600565,44.907932,-3.1754594,58.42669,2.0491083,36.74036,-15.291471,28.059048,9.733633,26.517033,-2.6508427,38.695183,-5.426472,41.89843,-5.763284,41.07001,0.42108163,34.016796
