chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0.40642095,0.06933062,0.15467656,0.00094695017,1903.4544217563848,5284.549235093491,2105.081240175182,3041.138992378666,3723.5693359375,29067.282104492188,0.09510633680555555,0.00019225956481180078,-0.00027619684,0.015709627,-0.0014709588,0.0022887602,135.99917763157896,-59.0518,375.23404,112.36184,15.886641,-21.294773,27.207344,27.508232,10.533799,3.3279507,8.175171,4.0641193,15.166343,-6.810814,14.361494,-6.180915,16.484749,-9.774901,9.098001,3.3101535,17.246998,-1.3925058,29.626305,-0.73488075,17.115322,-10.158521,12.38541,-13.210215,13.250992,-11.279791,15.09473,0.29918396,16.119951,3.5232856,9.787179,2.7062027,24.414223,-9.440888,10.665385,-7.836583,19.490896
0.33488667,0.06917749,0.1457982,0.0004324976,1957.5868689668478,10065.613743287393,2019.9082919357945,6384.459997384989,3682.4169921875,63490.45548439026,0.10935329861111111,0.00017958699921031057,-0.00017157695,0.014612197,-0.001379605,0.0018054991,151.99908088235293,-57.654526,147.10999,111.290985,40.25099,-30.457191,20.433527,27.645012,25.950005,2.0277107,15.617646,6.2908025,14.122678,-4.4066544,19.264605,-4.789567,13.050833,-11.833618,14.411034,2.8666203,21.703524,3.9650245,15.5687895,4.0314574,45.034138,-6.8880167,44.996983,-11.519017,16.217566,-6.658383,17.15527,6.7078085,12.897091,2.967874,18.431229,-1.9546417,29.336517,-7.465252,22.840063,3.6726823,17.937737
0.34220514,0.076695375,0.16716285,0.0003495737,1722.1102035107845,13364.675370862873,1903.0989647192991,8070.036516945593,3258.69140625,45770.25318145752,0.08784722222222222,0.00028038896160361207,2.5350197e-05,0.020131052,-0.00034298343,0.0018194385,135.99917763157896,-56.8805,113.274925,125.74682,52.237892,-31.148256,26.73593,19.447777,16.661049,-3.1984456,20.97076,3.3833756,7.5219884,-3.118955,24.495823,-5.9515667,22.672047,-12.87562,19.485369,-8.858499,24.850918,-7.0328865,47.528233,4.4039464,30.593588,0.65586895,16.215609,-0.906241,29.933376,-3.1034288,23.741154,0.6031929,11.362828,-3.5330713,17.824541,-4.258302,23.727615,-7.9420023,25.53096,2.1870337,15.248452
0.31447408,0.08026974,0.10222362,0.001600058,1819.0204489236755,55863.99600710181,2244.0626486625715,42849.45699942957,3720.458984375,439199.45645332336,0.0671875,5.704455905490451e-05,-0.00030824993,0.006120938,-0.0012496813,0.003194064,135.99917763157896,-117.84744,1551.3939,118.035,133.05963,-7.3697076,40.604626,17.620922,43.05911,4.0735817,40.29902,1.981632,24.960136,-5.524829,8.752941,-4.2969613,16.46659,-11.076155,30.11026,-5.2453732,11.880243,-7.9225125,7.3919744,-1.9770772,13.639058,-4.6526117,28.303211,-3.411617,29.117369,-4.788469,20.73989,-0.48675194,5.0418906,-5.307824,22.752392,-3.440065,25.301065,-1.9498119,17.472097,5.976736,28.585583
0.30671883,0.07954213,0.15752813,0.0024161742,1766.1130619249484,19513.52951230178,2167.4864806295227,6304.40739508002,3652.98828125,82517.43068695068,0.06878255208333334,0.00023078494601779512,-0.00097078586,0.020594759,-0.002385116,0.0015504516,123.046875,-82.78541,1391.4877,114.58144,38.76044,-7.0892034,40.905914,32.13801,46.536583,5.4958806,18.52388,3.7981722,13.40396,-7.275243,5.273,-1.216684,27.252144,-2.981137,17.986048,1.5487125,14.087605,-5.655416,17.061985,-0.92702407,16.370142,-5.0153427,21.087143,-3.2152972,19.075989,-2.8880825,31.182323,0.9587069,17.018787,-7.5299845,12.087307,-5.375059,6.1602497,-3.374793,8.122301,1.6222885,21.618105
0.32510862,0.07675527,0.113157265,0.0037029223,2070.2769237803573,68551.42317342953,2322.089421496453,33759.28492515638,4333.916015625,408869.9375152588,0.09039713541666666,0.0006121699015299479,-0.00060076744,0.010765318,-0.0011790816,0.0016247309,151.99908088235293,-109.0679,3602.6655,102.70883,107.21043,-11.992008,39.646706,24.304281,159.84921,4.5596604,30.736668,7.063726,30.628838,-4.7478085,14.611139,-1.0927964,19.212036,-4.4881754,24.780638,2.227669,22.954763,-2.689181,20.306927,0.55639786,31.561155,-1.6890436,28.644693,2.9948225,26.293999,-2.4140744,16.150585,-1.6937706,8.94782,-6.2082586,14.242518,-3.0403273,22.533297,-2.2945807,26.00764,2.3291156,14.587521
0.3123755,0.079987645,0.11373133,0.0026219003,1777.0315158388248,45007.34755055784,2227.975209441932,26641.608024827612,3715.9130859375,328024.9563217163,0.067578125,0.0001939286126030816,-0.00014299601,0.009634373,-0.0012744048,0.0016120039,129.19921875,-115.06908,2030.347,116.38677,93.54711,-4.625826,35.412952,24.076807,80.85725,6.4046106,33.380302,6.714725,12.520248,-0.35819694,11.705779,0.12754454,16.061396,-5.8199444,28.20029,-6.2313294,7.6609383,-11.93238,10.289041,-0.90850884,8.461273,0.39008442,15.549808,-1.2173562,24.435867,-6.4905233,24.457983,-3.2104707,10.426349,-4.711031,11.046586,-2.546633,18.313478,-0.28478545,35.04603,8.301193,34.764072
0.30504546,0.07499456,0.1718783,0.0017602795,1799.7365185502958,26333.49346588053,2120.079846475846,12080.720333106534,3685.048828125,148121.68922424316,0.07725694444444445,0.00029181256706331977,8.272411e-05,0.02213456,-0.0004355128,0.0020566066,151.99908088235293,-63.2308,969.29065,115.27438,71.877464,-14.075964,58.74536,29.394989,56.896202,-0.039420042,17.65029,3.6942875,13.031944,-6.4444485,18.17488,-1.3675793,15.107906,-3.3813138,17.267788,-0.22761263,18.900358,-7.081093,16.84978,-2.1870904,10.423277,-6.7092032,7.0944886,-5.869239,13.134222,-3.5618632,32.049416,0.119409665,18.036993,-5.603265,16.129873,-2.7102213,18.83593,-5.6226516,10.31102,-1.8866087,8.612318
0.31483787,0.07521456,0.112486094,0.0027752004,1981.03584118525,61744.59658656236,2272.7058536961054,27166.805492644333,4040.8251953125,407850.9889602661,0.08771701388888889,0.00046120914412133495,-0.0008378545,0.010376616,-0.0017646726,0.0014885806,129.19921875,-105.55846,2802.1675,108.334526,121.15946,-11.6637535,30.403172,21.934378,127.824005,4.154574,23.451834,6.509373,36.128544,-4.1433253,14.672302,-1.3501825,24.459896,-3.8805258,31.662783,1.9794497,31.986664,-0.51998794,24.187319,1.9258162,23.723682,-3.5804107,24.14516,-0.7728524,39.46587,-4.6194406,22.194574,-0.037160717,17.16566,-4.0380197,10.841068,-3.6788762,12.064506,-5.0927706,14.912472,1.7189126,20.559376
0.22633389,0.079375304,0.17591205,0.000920168,1696.3833687810152,18654.70170616712,2015.516296690339,7015.221674302927,3338.603515625,140978.05843353271,0.07898220486111111,0.00030789010318708996,7.408037e-05,0.023584694,-4.878115e-05,0.0024489854,117.45383522727273,-74.99629,698.73615,120.21504,48.892014,-16.7302,18.232183,27.787771,27.204294,2.4695103,31.765524,4.409753,33.367092,-1.9459139,31.26107,2.2274127,29.725773,-3.732596,20.25235,-4.7987266,26.764496,-10.683983,8.746317,-3.004535,9.295748,-1.1738826,13.903286,4.0865107,8.749882,-0.46629757,10.018496,-0.76764643,9.71282,-6.993166,12.894702,-5.22354,18.706629,-3.938842,12.754461,1.6299747,19.907316
